N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found,diversity_metric
100,0.01,0.1,3,2,4,3.3293380153115106,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,5,3.0547033469166305,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,6,2.601317586489313,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,7,2.0476702440289167,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,8,1.637172109227703,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,9,1.6887367170949203,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,10,1.6569126009159967,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,11,1.6810268596057827,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,12,1.6405081997153488,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,13,1.6646224584051346,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,14,1.6733170021166446,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,15,1.6897214033172927,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,16,1.7138356620070787,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,17,1.6163939410255628,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,18,1.6974312608064304,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,19,1.6327983422262107,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,20,1.6405081997153488,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,21,1.7051411182955685,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,22,1.6871402388047008,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,23,1.6163939410255628,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,24,1.6810268596057825,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,25,1.6569126009159967,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,26,1.6974312608064306,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,27,1.6163939410255628,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,28,1.6163939410255628,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,3,2,29,1.6405081997153488,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
100,0.01,0.1,4,0,0,7.2880070133984,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,1,5.310088034054525,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,2,3.7913830734892544,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,3,2.619661787161923,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,4,1.71004679039359,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,5,1.2158955905768982,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,6,1.1767247165832218,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,7,1.2210137168909458,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,8,1.1988692167370834,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,9,1.1937510904230362,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,10,1.1818428428972692,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,11,1.2158955905768982,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,12,1.181842842897269,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,13,1.1937510904230362,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,14,1.203987343051131,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,15,1.1988692167370838,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,16,1.2380400907307603,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
